,titles,category
0,갈등봉합윤한김건희리스크출구전략찾을까,Politics
1,급부상하는김경율비대위사퇴후출마론,Politics
2,절규귀닫은채네탓공방만막판까지평행선,Politics
3,총선연패선거구전략공천가능에대전정치권해석제각각,Politics
4,김영배특검법수용안한한동훈과갈등은총선용착시신율의이슈메이커,Politics
5,서울로날아온광주선거문자국회는문자폭탄금지법외면,Politics
6,연합뉴스이시각헤드라인,Politics
7,시스템공천역설불출마고작명,Politics
8,대통령실회동추진김여사논란엔사과불가고수,Politics
9,결국기댈곳은호남불출마선언이낙연입장선회,Politics
10,팬덤업고개혁나섰지만용산과충돌공천전쟁뚫고총선승리이뤄낼까,Politics
11,김여사사과김경율사퇴출구전략갑론을박,Politics
12,억코인거래김남국소개팅때햄버거비싸서나눠먹었다,Politics
13,중대법에속타는데산안청부터설립막판까지어깃장,Politics
14,한동훈제생각충분히말해김건희리스크언급자제,Politics
15,첫시스템공천경우의수열공중,Politics
16,민생앞세우며봉합주력김여사리스크김경율문제엔마이웨이,Politics
17,김남국햄버거비싸소개팅서나눠먹어정유라추잡하다,Politics
18,김경율사퇴들은바없다명품백여전히용산과입장차,Politics
19,한동훈이재명만안걸리는민주컷오프기준정교하게만들어,Politics
20,김진표국회의장일강성희강제진압입장밝힐듯,Politics
21,최진석한국의희망상임대표탈당무기력에용서구한다,Politics
22,김무성김건희직접나설필요없이사과문이면돼,Politics
23,정의당준연동형유지캡복원수용용혜인신당은비판,Politics
24,대통령한동훈불협화음이남긴것들,Politics
25,한동훈민주컷오프대범죄이재명걸리지않게만들어,Politics
26,배종찬의시사본부박광온윤석열한동훈갈등은총선불안감표시,Politics
27,김건희명품백이대통령기록물해당법률들여다보니,Politics
28,충주맨인사처떴다성공비결은공무원같지않은콘텐츠,Politics
29,김진표의장내일강성희강제퇴장사태입장밝힌다,Politics
30,개혁신당한국의희망합당과학기술선도국가만들자종합,Politics
31,울산에조투자최종결정한삼성이유는,Politics
32,대학찾은한동훈운동권정치인안미안하고청년들께죄송,Politics
33,이낙연지금민주당정권교체어려워신당통합빠르면이번주,Politics
34,탄도탄아니어도많다적대적두국가선언한북한제재우회도발감행,Politics
35,한동훈김여사질문충분히말씀드렸다군부대방문이재명이준석양향자합당,Politics
36,칼빈슨호등항모척년만에한반도주변집결북한중국동시견제의도,Politics
37,년간맞대결동창과혈투총선달구는리턴매치,Politics
38,이준석기시감총선후윤석열한동훈은제갈길로여의도앨리스,Politics
39,당의장에강성희퇴장입장촉구책임자파면해야,Politics
40,갈등급한불껐지만명품백의혹불씨여전종합,Politics
41,김여사질문에말아낀한동훈충분히말씀드렸다,Politics
42,윤대통령한동훈갈등봉합됐지만아직남은김경율뇌관,Politics
43,윤대통령서천방문논란에장동혁죄송지원안아끼겠다,Politics
44,북한서해상순항미사일발사극초음속미사일발사열흘만전술핵공격능력과시분석,Politics
45,이낙연민주당의도덕적둔감성에국민질려정권교체대안찾아야,Politics
46,개혁신당이한국의희망이준석양향자합당선언,Politics
47,한동훈이재명만안걸리는대혐오범죄기준정말정교하네,Politics
48,열흘만에또도발합참서해로순항미사일여러발발사,Politics
49,서천갈등봉합장소적절했냐묻자따로가야맞나,Politics
50,야당강성희제압에김의장입장표명요구내일본회의서밝힐듯,Politics
51,한동훈서천화재현장서만남비판에대통령과따로가야맞나,Politics
52,한동훈대혐오범죄공천규정만안걸리게만들어,Politics
53,제지대빅텐트주도권경쟁이준석이낙연결국합칠까,Politics
54,여야인미만중대재해처벌법유예법안합의불발종합,Politics
55,한동훈컷오프기준굉장히정교해이재명만피했다,Politics
56,김건희여사논란직접설명쪽으로기울어방송사와신년대담검토,Politics
57,한동훈서천정치쇼당정이재난현장간게잘못인가,Politics
58,대학생들만난한동훈운동권아닌청년에죄송,Politics
59,신평윤한갈등원인은한동훈과측근의과도한대선행보,Politics
60,정치쇼논란에한동훈대통령과따로가는게맞나,Politics
61,세생일맞아산행축하꽃바구니전달,Politics
62,내상깊은당무개입김건희여사여론후폭풍,Politics
63,신공항프런트도시조성할적임자는대구북구을총선격전지속으로,Politics
64,중기회장마지막호소에도여야는중처법처리불발네탓공방,Politics
65,신원식순항미사일발사속부대점검적정권종말선봉장돼야,Politics
66,호남행이낙연광주출마시민의견듣고결정,Politics
67,이번엔서해에서순항미사일도발,Politics
68,한동훈김여사질문에딱지난번했던말그대로종합,Politics
69,한동훈컷오프대범죄기준이재명만안걸리게만들었다,Politics
70,원전기더짓는다며고준위방폐장법제정은손놓나,Politics
71,병립형저지고육지책꺼낸정의당캡씌운준연동형수용,Politics
72,호남민심챙긴이낙연광주출마시동거나,Politics
73,여권내부갈등봉합수순중대재해법여전히입장차,Politics
74,명품가방은국고귀속대통령선물여부가관건앵커리포트,Politics
75,필승향한여야공천전략벼랑끝승부수세대교체변화,Politics
76,스텔스기부대찾은신원식는김정은정권종말고하는선봉장,Politics
77,소상공인절규외면한정치권중대재해처벌법유예어려울듯,Politics
78,단독예비후보부적격전병헌일민주당탈당,Politics
79,이준석과양향자부터합쳤다소통합먼저속도내는지대,Politics
80,번지총선배틀여권내부갈등봉합수순민주재난현장배경으로사용,Politics
81,진검이냐목검이냐윤한갈등약속대련이길바라는이런정치,Politics
82,저격수이언주에게도손내민이재명텐트본격화,Politics
83,한반도주변에항모척집결북한중국동시견제나서,Politics
84,한동훈운동권정치인들에게죄송한마음없지만청년에겐죄송한마음,Politics
85,자막뉴스이준석양향자합당선언당명은개혁신당,Politics
86,번지정치신인민주당총선영입인재우주과학전문가황정아박사,Politics
87,대총선앞두고부산엑스포참패꼬집는민주당,Politics
88,리포트김경율거취놓고사퇴로출구전략한동훈리더십타격,Politics
89,한반도주변에미국항모척집결북한중국동시견제한듯,Politics
90,위성통신망이용해정부망해킹까지진화하는중국사이버공격,Politics
91,이재명정부엔악몽사태최초폭로자김남근영입,Politics
