,titles,category
0,신평도한동훈자진사퇴요구혀끌끌환상에완전젖었다,Politics
1,김용남대통령실의사퇴요구한동훈버티기성공가능성높아,Politics
2,이낙연명품가방받은것사과하라는게상식어긋나는일인가권력내부무너져,Politics
3,부대변인한동훈아바타가갑자기주인행세사약내려온것,Politics
4,국민의힘갤럭시신화고동진전삼성사장영입,Politics
5,한동훈삼성고동진영입에아이폰아닌갤럭시로셀카,Politics
6,조국윤석열은대한민국헌정사유례없는폭군반헌법적폭정일삼아,Politics
7,고르다고르다대구달서구갑에도전장낸유영하변호사,Politics
8,한동훈관둬용산심기건드린결정적두장면,Politics
9,현재권력미래권력대충돌총선앞격랑이런정치,Politics
10,심층천하람개혁신당대구전지역에공천가능김건희명품백내가판사라면유죄선고,Politics
11,고동진전삼전사장국민의힘입당신입사원자세돌아가겠다,Politics
12,여김경율거친언행사과총선승리매진할것종합,Politics
13,김경율의원비판사과김건희리스크엔같은생각,Politics
14,총선얼마남았다고한동훈사퇴사태에정치권도혼란,Politics
15,임종석한동훈견디기힘들것우두머리밥그릇건드렸다맞은느낌,Politics
16,뉴스라이브총선앞두고윤석열한동훈정면충돌이용호에게듣는다,Politics
17,신평한동훈에직격탄환호에도취스스로물러나야,Politics
18,국힘공관위원장한동훈김경율마포을출마발언오버한면있어,Politics
19,속보윤대통령멘토신평한동훈비대위원장물러나야,Politics
20,홍준표김정숙여사타지마할방문언급왜,Politics
21,이재명정부여당한심해윤심한심싸울때아니다,Politics
22,이재명윤석열정권자체가코리안리스크나라재정거덜날판,Politics
23,한동훈사퇴요구거절제임기는총선이후까지,Politics
24,한동훈거취놓고버티기성공할것물러날수밖에없을것,Politics
25,김경율김여사명품백수도권과인식차발언의원들에죄송,Politics
26,김경율김건희여사사과필요성제가뭐라할입장아냐,Politics
27,총선일전현재미래권력파워게임역린된김건희리스크이런정치,Politics
28,친명내세운이수진윤영찬있는성남중원구출마선언,Politics
29,이재명윤심한심싸울때인가한심하다,Politics
30,짜고치는고스톱이준석다른팀인척난국돌파하려해,Politics
31,민생토론회전격불참한동훈사퇴거부후폭풍용산실록,Politics
32,국민의힘비대위한동훈위원장사퇴론에무대응,Politics
33,윤석열한동훈파열음논란결국원인은김건희,Politics
34,함장으로돌아온천안함용사전우명예걸고서해지키겠다,Politics
35,야당강성희강제퇴장에사과경호처장사퇴촉구,Politics
