,titles,category
0,정부저격이언주내일민주당복당검토이재명권유,Politics
1,이준석차전약속대련은한동훈우세승으로끝나고차전있을것,Politics
2,미래대연합김종민이낙연신당과합당이번주내결론내야,Politics
3,저격이언주이재명에복당권유받았다진지하게고민중,Politics
4,기자수첩망각강요시대이태원참사특별법과김건희특검법얼굴사라진테러범,Politics
5,이준석약속대련차전은한동훈우세승차전도있을것,Politics
6,윤한서천화재현장함께점검민주경선경쟁본격화,Politics
7,책임론꺼낸추미애임종석노영민출마안돼,Politics
8,강성희과잉제압운영위여당불참에분만에파행,Politics
9,천하람김정숙여사가받았다면한동훈걸리면가야지했을것,Politics
10,채널대통령발언직접인용단독보도어떻게나왔을까,Politics
11,조국지킴이공지영진중권에뒤늦은사과왜,Politics
12,고민정바보같이뒤통수맞냐소리들어누가그런말을딱한사람뿐여의도초대석,Politics
13,김건희여사쓴소리이언주민주당복당할듯,Politics
14,에굽힌한동훈서천화재현장서갈등봉합제스처,Politics
15,이재명이언주에복당권유정성호이언주용기에박수,Politics
16,비명지역구사냥나선친명들총선앞두고내분본격화,Politics
17,신임법무부장관후보자에박성재전고검장지명,Politics
18,뉴스외전정치맞수다윤한전격만남한동훈입장전환어려워김여사문제로제대로붙을것,Politics
19,단독대통령같이타자한동훈자리있습니까열차동승,Politics
20,법무부장관에박성재전서울고검장지명,Politics
21,뉴스화재현장에서만난윤석열한동훈갈등설진화,Politics
22,한동훈폴더인사에대통령어깨툭치며악수청했다,Politics
23,강성희제압사태국회운영위파행경호법위반사과해야,Politics
24,윤한갈등에김경율거취는비대위원직사퇴로이어지나,Politics
25,단독해병대사령관박정훈대령항명재판증인출석연기신청,Politics
26,실금갔던년지기대통령한동훈갈등봉합수순,Politics
27,강성희강제퇴장운영위불참으로파행국민과국회무시,Politics
28,김여사사과하면불리메시지디올백이대통령기록물논란,Politics
29,정치번지종로에여야후보난립,Politics
30,마이웨이한동훈에당정갈등어디로여야당무개입공방앵커리포트,Politics
31,속보한동훈후임법무장관에박성재전서울고검장지명,Politics
