,titles,category
0,나토조원규모포탄공동구매계약체결우크라지원,World
1,하마스공격에이스라엘병사명사망개전후최대,World
2,국가해법촉구에이스라엘엉뚱제안가자앞바다인공섬중동화약고이스라엘팔레스타인분쟁,World
3,유럽겨울폭풍에비행기잇따라회항미국북극한파가고홍수비상,World
4,승계못하는아이코공주취업한다첫직장은어디,World
5,하마스공격으로이스라엘군명몰사개전후최대,World
6,북극한파에맥못추네전기차수요둔화에니켈가격도급락,World
7,미영친이란후티홍해공격기반에다시대대적공습종합보,World
8,전기차수요둔화에니켈가격도급락인니광산업체울상,World
9,하마스에와르르이스라엘군인명전사개전후최대,World
10,하마스공격에이스라엘병사명몰사개전후최대종합,World
11,뉴햄프셔공화당경선지지자들어차피대세는트럼프,World
12,정부지출삭감서방에원조요청에콰도르갱단과의전쟁장기전채비,World
13,닛케이경기정책훈풍년만에버블넘어서는,World
14,경제합시다트럼프가뜨면기준금리가떤다,World
15,다우지수최고치경신나스닥도초읽기,World
16,의전쟁게임체인저가포기한꿈의포탄개발지금이뉴스,World
17,막오른뉴햄프셔경선트럼프헤일리내일사라져헤일리트럼프겁먹어,World
18,연준물가보다침체대응에기울었다현시점침체확률,World
19,브렉시트영국처럼독일도덱시트극우정당의베팅먹힐까,World
20,개발포기한레일건제작성공실전능력은미지수,World
21,투표마라트럼프돕는일바이든이건전화알고보니녹취록,World
22,하마스공격에이스라엘병사명몰살이아군폭발물터져,World
23,연임노리는모디인도총리힌두교성지서황제같은출정식,World
24,금리동결했지만월인상론힘받는다,World
25,곤두박질친증시금융위기때보다실탄배더투입,World
26,전문가들중국대만침공보다봉쇄가능성커,World
27,미등국제사회는종전압박이스라엘은개월휴전제안,World
28,왕위멀어진일왕외동딸아이코공주첫직장은어디,World
29,단종년만플로피디스크퇴출비용시간절감,World
30,중국경제둔화에억명중산층붕괴위기,World
31,투표하지말라바이든목소리로걸려온전화알고보니,World
32,뉴스트럼프대선후보굳힐듯헤일리최후의추격전,World
33,미스일본우승자는우크라출신귀화여성인종의벽넘었다,World
34,비트코인현물해킹은심스와핑공격때문,World
35,미인대회우승한우크라출신귀화인다양성인정원해,World
36,러시아대비독일병력만명증강하기로외인입대허용거론,World
37,위굳히기맥라렌스타일고급전기차출시,World
38,우크라발쏠때러시아는만발북한산무기위협증폭,World
39,자막뉴스초강대국지옥의미사일폭풍대규모무기마저비웃는후티반군,World
40,뉴스속용어가격인하가캐즘극복촉매제될까,World
41,월클뉴스미국증시는이미어대트날개단트럼프테마주,World
42,같은정당맞나골깊어지는트럼프헤일리지지자들뉴햄프셔의선택은,World
43,위협현실화된대선바이든딥페이크음성유포,World
44,영상미영연합후티반군기지공습미사일무기고등곳타격,World
45,중국신장자치구서규모강진구호인력명급파,World
46,투표하지말라는가짜바이든선거개입현실이됐다,World
47,대만침략보다봉쇄나설듯지원없으면개월저항,World
48,트럼프친바이든헤일리혼란의인물뉴햄프셔최종유세격돌,World
49,올해대만해협위기가능성중국상륙보다격리봉쇄전망,World
50,북극한파물러가자폭우덮쳤다만명홍수위험,World
51,이란엄청난파괴력있는미사일공격경악한이스라엘녹취록,World
52,일본은행통화정책동결금리인상시점결정안됐다지만,World
53,이상기후에널뛰는날씨혹한직후최대기온급상승,World
54,영상미영후티총공습저항의축지원하는이란확전레드라인경고,World
55,중국군과학자미국이포기한레일건마하로개발주장,World
56,블룸버그미중반도체전쟁에어려움처한한국편에서야,World
57,헬기타고콜드플레이보러간필리핀대통령기후악당비판쏟아진이유는,World
58,일자리침공이예상보다더딘이유는슬프게도가성비,World
59,트럼프내일한명사퇴할것헤일리대선은마라톤,World
60,북한이전쟁불사한다고전문가대다수동의안해,World
61,증시년최저치추락에시장안정기금조원투입,World
62,뉴스속용어지갑닫는중산층재테크트렌드특공대식예금,World
63,가자전쟁정책에뿔난반전단체투표용지에휴전적어라,World
64,대법멕시코국경철조망제거허용바이든행정부손들어줘,World
65,중국증시급락에조원투입검토항셍,World
66,조원규모부양책검토홍콩항셍지수상승,World
67,트럼프조기확정이냐헤일리기사회생이냐막오른뉴햄프셔결투,World
