,titles,category
0,달착륙에도태양전지문제로웃지못한일본겨우합격인점,World
1,이팔아랍외무장관초청한데모여전후평화논의한다이팔전쟁,World
2,이팔유럽중동외무장관벨기에회동가자종전논의,World
3,미군열흘새후티여섯번이나타격공세수위더높인다,World
4,년달착륙선발사하는데착륙성공,World
5,안팔았다는데어떻게김정은억벤츠컬렉션논란,World
6,보잉기또사고이번엔엔진화재로비상착륙,World
7,공습주고받던이란파키스탄사흘만에형제의나라화해종합,World
8,서안지구에서희망을잃어가다,World
9,이스라엘헤즈볼라전면전벌어지나몇주내전쟁가능성,World
10,장기전에안팎으로도전받는네타냐후전시각료와갈등,World
11,세계번째달착륙성공우주강국경쟁뜨거워진다,World
12,백악관김정은전쟁위협심각수중핵무기진위떠나문제,World
13,푸틴이극찬한전차장갑차에산산조각,World
14,미군열흘새후티여섯번이나타격공세수위더높인다,World
15,일본달표면밟은다섯번째나라등극,World
16,이스라엘헤즈볼라와도전쟁에으름장바이든또악재,World
17,확전우려중동벨기에로총출동가자해법논의한다,World
18,태국만톤리튬매장지발견세계위규모,World
19,크렘린궁푸틴답방조율중이번엔보잉화물기불나,World
20,해외미디어동향인스타창립자가만든뉴스앱년만에문닫는이유,World
21,일전쟁당사자와주요아랍국외무장관집결가자해법찾나,World
22,네타냐후겨냥해이스라엘의책임거론한바이든,World
23,는사실이고존재한다원샷국제뉴스,World
24,체급차이무시하고미국산장갑차러시아주력전차박살냈다,World
25,기술주랠리에사상최고치경신선돌파,World
26,세푸틴또훌렁벗고얼음물입수심정지설불식,World
27,유럽각국러시아의나토회원국침공가능성대비촉구,World
28,난안추워영하날씨에얼음물풍덩세푸틴,World
29,중세도아니고난방끄고끼니거르고샤워도안한다,World
30,억어디에쓸까토론참여자도회당만원준다,World
31,미국김정은전쟁위협심각하게봐야수중핵시험진위떠나문제,World
32,미대기술기업중개기업주가사상최고치경신,World
33,중국이가장두려워하는라이칭더총통당선인시진핑과힘겨루기나선다,World
34,억년전거대블랙홀발견기존이론으로설명못해,World
35,화염내뿜으며하늘나는비행기또보잉엔진화재로비상착륙,World
36,노익장과시세푸틴올해도영하날씨에얼음물입수,World
37,포착비행중엔진에불꽃이화염휩싸인보잉,World
38,군비경쟁사상최고다음주반도체실적주목김현석의월스트리트나우,World
39,이하마스중동벨기에로총출동가자해법연쇄협상,World
40,김정은의마이바흐포착벤츠북한과거래금지철저조사중,World
