,titles,category
0,아이폰캡처버튼동영상촬영확바꾼다,IT
1,영어울렁증이젠끝삼성폰숏폼,IT
2,인기드라마웹툰공식통했나내남편과결혼해줘거래액급증,IT
3,엔씨년차막내사원도구리생카가보니,IT
4,수명은만년전기도필요없다영화편들어가는유리조각테크토크,IT
5,목소리가곧지문인시대첫관문목소리인증초만에끝,IT
6,게임왕국넥슨의지주사이사회개편어떤의미였을까,IT
7,베일푼삼성갤럭시링헬스케어절대반지될까,IT
8,카카오공개한이미지텍스트융합쇼핑도우미의사무한확장가능성,IT
9,일본달탐사선슬림달착륙성공세계번째,IT
10,잇써보니외국인친구도대박외친갤통역환각개선은숙제,IT
11,잠깐과학년월일승객을위한안전한엘리베이터등장,IT
12,주말수학살살녹는고기의비밀품은방정식,IT
13,프랭클린은왓슨과크릭에게노벨상을도둑맞았다,IT
14,이지사이언스찻잔에조용히물따르려면물줄기를두껍게,IT
15,신간통계로미리보는핵심키워드,IT
16,넷플릭스선산부터세작까지신작추천위클리콘,IT
17,일본달착륙세계번째로성공작동은곧멈출듯,IT
18,일본세계번째달착륙성공우리는언제띄울까,IT
19,일본세계번째로달착륙성공태양전지발전엔문제있어우주로간다,IT
20,발생학적시계비밀풀면환자구하고영원한젊음도넘본다,IT
21,폰안에통역사가상주갤럭시같이뜯어볼까요김준혁의그것알고싶다,IT
22,개막에아프리카치지직대결심화스포츠시청자잡아라,IT
23,이도경의플레트위치한국철수를불러온망사용료문제,IT
24,어바웃현실판재벌집막내아들곽동신한미반도체부회장,IT
25,코로나엔데믹에맞서는화이자의플랜는제약바이오해외토픽,IT
26,협업만이살길수장발언에담긴시대생존법은,IT
27,우리술과과학도정말최고의발효온도일까,IT
28,화상과외샘처럼대화하는휴먼페르소라이브써보니방과후,IT
29,인터뷰아마존구글이조투자한오픈대항마앤트로픽재러드카플란올해는기술잠재력실현하는시기,IT
30,김정유의웹툰파헤치기회귀무협의매력카카오페이지흑백무제,IT
31,갤럭시공시지원금최대만원어떻게사야쌀까팩플,IT
32,사라지지않는화학물질과불화화합물일상곳곳존재,IT
33,일본이해냈다탐사선세계번째로달착륙성공종합,IT
34,코로나독특한구조과학자가팬데믹전기획했다,IT
35,클레이튼핀시아통합코인교환비율개정안마련할것,IT
36,사기바닥연구인력부글부글폭발직전,IT
37,요즘기업들이채용전평판조회꼭챙기는이유,IT
38,일본세계다섯번째로달에갔다,IT
39,속보일본달탐사선슬림고도착륙성공여부확인중,IT
40,최초폰갤럭시체험존찾은아이폰고객들혹하겠네,IT
41,카카오게임즈아키에이지워분기대만일본동남아출시,IT
42,만원짜리애플비전프로초기물량모두매진됐다,IT
43,일본오늘자정달착륙도전다섯번째국가노린다,IT
44,팬데믹주전서코로나유전정보받고도놓쳤다,IT
45,이재명이극찬한영입과학자삭감보고만있을수없었다,IT
46,사법리스크논란카카오엔터권기수장윤중신임대표내정,IT
47,우주항공청과우주경제경남의비전은,IT
48,중소보호나선업계지난해기준으로대가떼놓는다,IT
49,대원제약오너세백인환사장대표선임백승열부회장과공동경영,IT
50,결국터질게터졌다유명여배우얽힌카카오분노한김범수칼댔다,IT
51,스트리밍전쟁년년성적표신년전망은,IT
52,로수십만대통제양자네트워크가해결한다,IT
53,넷마블상반기신작종출시분위기반전노린다,IT
54,달탐사선오늘밤착륙도전공포의분극복이관건,IT
55,우주항공청과우주경제경남의비전은,IT
56,인기드라마웹툰신작까지총출동승부수던진넷마블,IT
57,게임물관리위원회신임사무국장에엔씨출신권혁우이사내정,IT
58,넥슨유니버스새대표에황선영블록체인사업힘싣는다,IT
59,사콘텐츠사용료산정방안제출중소보호할것,IT
60,모션뭉쳐도모자랄판에는불협화음,IT
61,위기속카카오새선장의데뷔무대멀티모달도첫선보였다,IT
62,갤럭시가방송중큐를날려저항없이빵터졌다,IT
63,맛있어즐겨먹었는데점점사라져귀한안주된오징어지구뭐래,IT
64,삼성인텔약진에기술리더십우려자신있다,IT
65,설레는대학첫수업교수님정체깜짝명문대파격실험통할까,IT
66,김용주레고켐대표앞으로기술이전은빅파마와만직접신약개발도할것,IT
67,이영완의바다속돌고래가하품하는이유는,IT
68,엔씨펄어비스신규음원출시음원사이트서들을수있어요,IT
69,코로나신종변이치사율중국실험에신뢰떨어져왜,IT
70,국가미래수도권아닌지역개척에달렸다도가능,IT
71,구글영국에조억원들여데이터센터설립와경쟁,IT
72,새해선물쏜중국우주로과일배달,IT
73,리뷰젖은모발그대로말린다다이슨에어스트레이트스트레이트너,IT
74,다보스포럼화두로떠오른샘올트먼한계알고더준비해야,IT
75,빅테크에포위당한특화에집중해야,IT
76,블로그조상님네띠앙카톡에서전한근황근황슈,IT
77,하루번양치질당연한거아냐입냄새때문에했는데오히려낭패라니,IT
78,네이버카카오수장상견례정부지원절실한목소리,IT
79,어렵게사업하는데뺨때리는격메타버스산업계게임산업법적용강력반대,IT
80,퇴근길갤럭시이통사지원금전쟁카카오브레인허니비공개,IT
81,팩플자국협업으로종속막자기업뭉쳤다,IT
82,위기의카카오인적쇄신엔터수장인모두교체,IT
83,열풍에삼성나노전쟁가열,IT
84,가이미지텍스트동시처리카카오새언어모델허니비출격,IT
85,돈내면미리체험게임업계대세가된얼리액세스,IT
86,이미지만보여줘도답변척척카카오새오픈소스공개,IT
87,디지털정부그늘곪아터졌다년전에도현재도예산이문제,IT
88,애플워치서혈중산소측정기능빼고판매,IT
89,구글에도전한국생태계키우자네이버최수연카카오정신아이구동성,IT
90,자유민주주의수호외친조태용신임국정원장한국판사이버안보법다시불붙나,IT
91,윈도코파일럿메모리용량요구,IT
92,화성지하에있는물지구박테리아로정수해마신다아하우주,IT
93,휴대폰반도체등서밀린삼성이재용회장심선고에쏠린눈,IT
94,주파수추가공급계획곧발표삼성관심,IT
95,메타버스는게임소셜플랫폼정부규제움직임에업계반발,IT
96,경매열기아직은차분세종텔레콤이어스테이지파이브도출혈경쟁않겠다,IT
97,갤럭시링공개한삼성갤럭시핏까지연내출시전망웨어러블라인업확대,IT
98,쿠팡플레이코리아시즌공개확정첫호스트임시완,IT
99,카카오정신아로공식석상데뷔전네이버최수연과반가운인사,IT
