,titles,category
0,네이버치지직트위치서만명이용자유입,IT
1,네카오가찜한스퀴즈비츠억원투자유치,IT
2,총쏘는포켓몬표절의혹게임일만에만장팔렸다,IT
3,불모지서태어난콘솔게임세계서꽃을피워라,IT
4,남혐에확률조작까지게임늪에빠진날인포로본세상,IT
5,별사이먼지탐사한다내년우주선발사우주로간다,IT
6,삼성애플대결에웨어러블용바이오센서시장배로커진다,IT
7,폰사업접었지만퀄컴손잡은전자비전프로대항마내놓는다전자,IT
8,네덜란드반도체업체유럽시총위로,IT
9,삼성보다앞서간다최첨단나노공장건설추진,IT
10,햇빛과체온으로전력만드는전자피부,IT
11,카카오톡곧유튜브에위내준다실사용자차이역대최소명대,IT
12,태양전지미작동일본달착륙선분만에꺼져점짜리성과,IT
13,스프링주차롤스터맞대결,IT
14,가일자리많이없애지못할것,IT
15,코인원개발직군채용주만에명넘게몰렸다,IT
16,재생에너지연구역량서유럽추월,IT
17,하이닉스낸드조직본격가동,IT
18,티빙아시안컵말레이시아전생중계,IT
19,스타트업법률상식광고모델계약의품위유지의무는여전히유효한가최신판결례소개,IT
20,유전자가위진짜가위처럼눈에보이네,IT
21,유료방송볼게없네이용자명중명해지고민,IT
22,단통법폐지한다지만증권가한목소리통신사타격없어,IT
23,애플비전프로서웃돈까지붙어팔린다,IT
24,멜론앞선유튜브커머스장악도눈앞다급해진네카오는전략뜯어고친다,IT
25,전문가기고사후약방문그만살아있는보안실현하려면,IT
26,꼭꼭감춰둔삼성갤럭시링경쟁사오우라링긴장,IT
27,카카오벤처스경량화기술스타트업스퀴즈비츠투자,IT
28,숏폼고인물대신네이버청정수로창작자모집에만명몰려,IT
29,있는데굳이케이블해지고려중,IT
30,양현석총괄억자사주매입지분율성장의지표명,IT
31,대통령이전화해투표하지마바이든흉내낸전화선거판등장,IT
32,피곤해서에너지음료벌컥벌컥마셨다간다음날더헤롱헤롱,IT
33,비트코인만달러붕괴차익실현매물쏟아져,IT
34,취재수첩올해업계숙원은해외진출,IT
35,광년거리또다른태양계가탄생하고있다,IT
36,생성형춘추전국시대빅테크침공맞설무기는,IT
37,이통사메타버스갈길바쁜데게임규제복병에당혹,IT
38,카카오벤처스경량화스퀴즈비츠에투자삼성포스코포스텍도참여,IT
39,인터뷰로보폭넓히는팀스파르타잘쓰는법알려드립니다,IT
40,혁신잡는사전규제두려움에떠는혁신꽃피기전멍든다,IT
41,난소암재발검사법개발기존보다빠르고민감하게진단,IT
42,젠슨황엔비디아수출규제압박속년만에방문,IT
43,임상상실패엔젠시스실패아냐중국임상성공기원,IT
44,지아이이노베이션불응환자병용기대,IT
45,국내최초유전자가위영상화성공위치파악치료효과,IT
46,심혈관질환예측닥터눈세브란스병원공급,IT
47,닷컴쓱새벽배송전체주문건중하나는주문더하기이용,IT
48,비전프로애플만의존하나넷플릭스유튜브안해,IT
49,갤럭시언제사야되나단통법폐지까지상당시간걸릴듯,IT
50,네이버검색점유율구글에트위치에서만치지직으로만명이동,IT
51,비전프로일만에만대팔렸다애플시총위도탈환,IT
52,년전티맥스소프트판박대연회장다시사겠다,IT
53,인텔두뇌에삼성메모리통합메모리로독주막는다플러스,IT
54,미장브리핑다우지수선상회,IT
55,년째안갯속휴이노기평문턱못넘는이유는,IT
56,한달만원온라인고스톱포커결제월에더늘어날까,IT
57,한국판오라클티맥스년전매각한티맥스소프트재인수추진,IT
58,애플누르고시총위복귀비전프로사전주문영향,IT
59,이용자들이유료로판매하라고부탁하는게임,IT
60,금융보안올해도또해커침입뒷구멍되나,IT
61,단독이중훈코인원가상자산떠나방산팔란티어로,IT
62,성장둔화감원칼바람게임업계신임대표들주가견인성장동력확보숙제,IT
63,기자수첩소비자후생은고려않는오락가락플랫폼법,IT
64,서비스빅전쟁격전지는금융,IT
65,한국오는올트먼삼성와회동할듯,IT
66,호갱님버스폰사라졌지만모두가손가락질했던그법단통법년,IT
67,보고또보고차영화관람붐통신사멤버십혜택쏠쏠,IT
68,리니지밀어낸버섯커키우기게임규제깐깐해지자한국,IT
69,출시이틀만에동접만명총든짝퉁포켓몬에게임시장들썩,IT
