,titles,category
0,갤럭시기본형중국모델은램추가칩셋도국가별로차이,IT
1,닌텐도스위치분기중공개되나,IT
2,애플홍대오픈기념공짜토트백이번에도중고플랫폼에등장만원에팔아요,IT
3,신종보이스피싱통장묶기케이뱅크시간내로지급정지해제,IT
4,이과쏠림발달로가장큰타격받는다,IT
5,살미키마우스이제모두의미키마우스,IT
6,갈등빚는왓챠와유플러스기술탈취보편적기능,IT
7,오순영국민은행상무금융속보면미래예측가능리더스,IT
8,애플이르면월새아이패드맥북출시전망,IT
9,승계걸림돌상속세에제약바이오경쟁력흔들,IT
10,황반변성유전자치료제임상순항아일리아시밀러개발사긴장,IT
11,삼성바이오에피스솔리리스바이오시밀러국내품목허가승인,IT
12,베이징엔자율주행무인순찰차돈다,IT
13,미장브리핑빅테크주가더올라갈까,IT
14,머스크의스타트업억달러유치블룸버그보도머스크는소식부인,IT
15,토종위쿠팡플레이는어떻게시장메기가됐나,IT
16,일론머스크스타트업억원투자유치사실아냐,IT
17,사이언스인미디어비밀스레메시지로전하는마음환승연애,IT
18,대선본격화오픈민주당경선후보모방챗봇계정삭제,IT
19,넷플에밀리고쿠플에치인티빙웨이브합병논의속사정은,IT
20,주간클라우드동향월구글클라우드생성형올라탄세계최초폰,IT
21,연차는매년일제공당근직원의워라밸지켜라,IT
22,세상년생성형트렌드,IT
23,마이데이터의료마이데이터시행디지털헬스케어법통과에달렸다,IT
24,휴가떠나면만원넥슨일보다중요한건잘쉬기,IT
25,컴앤스톡내부거래중심롯데정보통신계열사가도움안주면,IT
26,생성형로돈벌수있을까투자망설이는수요기업들,IT
27,물위공중부양해달리는오리배,IT
28,반도체장비자립에조쏟아붓는데반도체메가클러스터소부장투자는,IT
29,용의해밝히는한국과학불타지않는이차전지상용화이끈다,IT
30,위의벽은높았다결국넷플릭스넘어서지못한토종,IT
31,팩플카카오로교통약자택시부른다올상반기서비스예정,IT
32,임신한직원은비즈니스석에네이버의섬세한복지휴식보상업계최고,IT
33,단일만에주가만원대만원대대박난이회사실적도좋아,IT
34,날씨가미쳤다기후재난이재민구호요원목격자정신건강악영향,IT
35,이란단고체로켓상공에위성발사성공,IT
36,수퍼스타이중생활부추긴다핵인싸토론토대비결,IT
37,애플이년만에신제품내놨는데유튜브도넷플릭스도못봐,IT
38,단독과기차관제이통입찰사재무부실우려문제없다,IT
39,엔비디아반도체품귀샘올트먼삼성과손잡나,IT
40,달착륙선절반의성공,IT
41,백신맞고생긴기억세포가변이바이러스제거한다,IT
42,달착륙그때는되고지금은안되는이유,IT
43,나무풀근처에살면아이뼈도튼튼해져,IT
44,오픈대만와접촉칩생산네트워크추진,IT
45,인공지능장착하자말알아듣는로봇으로변신,IT
46,이것은독수리가아니다자연닮은군용무인기등장,IT
47,멜론중도해지기능숨겼다공정위카카오에과징금억원제재,IT
48,실리콘밸리한복판서빅테크와총성없는전쟁삼성리서치아메리카가보니,IT
49,우릴왜부르지네카제치고전략대화번토론자초청받은아모레,IT
50,인생드라마대박났는데왜적자만억티빙의한숨,IT
51,달착륙한일본점짜리성공,IT
52,너도나도탕후루먹더니결국사달대당뇨환자이렇게많다니,IT
53,유튜브는놔두고카카오만동네북때리기역차별논란,IT
54,이재용회장열공이유있었네삼성이공들이는신사업,IT
55,내목이버텨줄까애플비전프로구매고민하는소비자들,IT
56,백신끄세요게임쉽게하려다코인채굴기돼버린,IT
57,해설겨눈삼성통신장비통신랩연구조직이관왜,IT
58,단독삼성네트워크사업부통신랩삼성리서치로이관선점,IT
59,마이데이터년전분야마이데이터시행예정반쪽오명벗을까,IT
60,팩플오픈도반도체개발잰걸음에손뻗는다,IT
61,공정위과징금부과카카오이해하기어렵다,IT
62,폰꺼낸삼성안드로이드앱생태계흔든다,IT
63,이호준에티버스대표무한혁신으로매출조미래승부처는클라우드잇피플,IT
64,초거대가우스분의로줄여갤에탑재,IT
65,사용기카톡하던독일인친구왜이렇게유창해졌어갤울트라써보니,IT
66,구글헤드셋하드웨어개발접는다,IT
67,첫발뗀방사성의약품우리가선점할것,IT
68,이슈플러스클라우드네이티브사업보안강화시급,IT
69,삼성전자품은갤헬스케어갤럭시링출격뉴스잇쥬,IT
70,손빨래못하겠어요대신해주는데심지어공짜일회용쓰레기까지줄인이도시지구뭐래,IT
71,인류최대위협세계는극한기상한국은경기침체꼽았다,IT
72,장밋빛전망에도이용률올해메타버스턴어라운드메타버스의명암,IT
73,공정위과징금처분카카오멜론중도해지충분히안내,IT
74,톡중국로봇굴기,IT
75,기획세대메타테크놀로지해부,IT
76,갤럭시비결은최적화모든기기에넣겠다,IT
77,빅테크경쟁최전선실리콘밸리삼성리서치가보니,IT
78,뉴스줌인삼성협력확대추격떨친다,IT
79,억공공클라우드네이티브보안은뒷전,IT
80,갤럭시기능년까지무료그이후엔유료되나,IT
81,삼성만대구매추진,IT
82,삼성첫폰갤기기만으로실시간통번역어떻게가능할까,IT
83,르포동반자로봇볼리부터갤럭시까지실리콘밸리혁신의산실삼성리서치아메리카가보니,IT
84,반려견과출근하고저녁도시락까지싸주는연구소삼성가보니,IT
85,삼성갤에초거대어떻게넣었나비트압축이기술력,IT
86,갤신조어통번역도문제없어,IT
87,치맥콜통역하는똑똑한갤럭시신조어알아듣는음성인식,IT
88,정은경의사공무원월급적지만홍역퇴치등보람,IT
89,전세계는지금달착륙르네상스,IT
90,일본세계번째달착륙만거리초정밀조준성공,IT
91,네카오멀티모달본격화교육쇼핑등경쟁예고,IT
92,갤공시지원금최대만원선택약정이유리할듯,IT
93,굶주린반려동물사망한주인훼손할수있다,IT
94,갤럭시신무기톺아보기,IT
95,가노트북성장이끈다경쟁가열속올해,IT
96,욱일기입고떠드는게방송콘텐츠이런방송보기싫었는데네이버칼뺐다,IT
97,자르고또자르는구글가입을열었는데,IT
98,센트럴시티홍대갤체험존인산인해,IT
99,중도해지버튼있는유일한앱인데석연찮은멜론제재사이다,IT
