,titles,category
0,존슨전영국총리트럼프귀환세계가필요로할수도있다,World
1,오픈샘올트먼오일머니손잡고엔비디아독주무너뜨리나,World
2,중앙일보특파원만난헤일리더가까이더뭉쳐야르포,World
3,대만공무원응시자년새절반대우나은민간부문으로,World
4,만리튬있다던태국주장철회발견된광물자원총량,World
5,회삿일힘들고결혼조건높아지고중국결혼기피이유는,World
6,이스라엘이란저항의축곳곳서충돌확전위기고조,World
7,관영지간섭줄이고반도체수출늘려야,World
8,이주민추방극우계획에만명시위나치정당금지,World
9,우크라전쟁곧년평균연령세,World
10,경제위기론속전문가들년성장률근접할것,World
11,이스라엘서네타냐후퇴진시위재부상전시내각엔균열음중동화약고이스라엘팔레스타인분쟁,World
12,희토류헬륨등먼저확보달탐사경쟁불붙었다,World
13,미국본토북극한파영향겨울폭풍혹한에명사망,World
14,포드전기차감산방침현실화곧피바람분다,World
15,이스라엘시리아공습에이란혁명수비대원명폭사최종목표는미국이란대리전,World
16,이정도면나라망신리튬만톤발견대박났다더니알고보니만톤,World
17,이스라엘이번엔시리아수도건물공습이란간부명사망,World
18,년래최약체총통라이칭더중국에기회와도전,World
19,러시아에뒷문활짝연중국작년석유최대수입국은사우디아닌러시아,World
20,김정은말보다과잉대응이더위험이코노미스트한반도전쟁루머너무과장,World
21,헤일리좌파와동맹트럼프정신의문불붙은비방전,World
22,사상최고치찍은향방은불마켓슈가러시,World
23,처칠이차세계대전때쓴틀니경매나온다예상낙찰가는,World
24,자민당파벌개로축소위파벌존속주장하며반발,World
25,평균나이살대넘은부대도우크라군고령화에골머리,World
26,르포뉴햄프셔프라이머리공화는열기경선지변경민주냉랭,World
27,대륙의유튜브비리비리한달억명넘게쓰는데주가는뚝,World
28,아슬아슬한합격세계번째달착륙에도웃지않는,World
29,우크라이나의신전략방어가최선의공격,World
30,경매에뜬만원짜리틀니관심폭발누가썼길래,World
31,푸틴이과시한억전차미국산우크라장갑차에박살,World
32,다리개성기개영국에리얼전세계온정으로새삶,World
33,펠로시와나를여러차례혼동헤일리트럼프인지능력공격,World
34,태국세계대리튬보유국주장철회발표오류인정,World
35,부채디플레디리스킹인구통계의경제재앙직면,World
36,경매나오는처칠전시틀니낙찰가만원예상,World
37,처칠전시틀니경매나온다낙찰가천만원예상,World
38,다리개영국유기견전세계성금모여새삶찾았다,World
39,우크라병사나이가설마이정도였어평균연령세에연일격전치른다,World
40,미사일주고받은이란파키스탄불안한봉합최종승자는중국,World
41,대만외교부장앞으로정보조작더심해질것,World
42,일본도달착륙성공했다미러중인도이어세계번째,World
43,올트먼의신생칩기업투자논의에소프트뱅크도합류,World
44,중동곳곳서미사일굉음확전막으려면시간얼마없다종합,World
45,지방소득격차최대배위상하이내륙간쑤성최하위,World
46,해군후티반군선박공습요격미사일업그레이드,World
47,활활타오르는독일반극우시위전국서만명거리로,World
48,뉴햄프셔경선앞두고공방가열헤일리는트럼프고령이슈화트럼프는정치인동원견제,World
49,다리개영국유기견수술로새삶전세계서모금답지,World
50,세계최악끔찍하다자기회사욕한택배사챗봇,World
51,바이든경쟁자필립스바이든자유세계리더하기에는너무늙어,World
52,우리나라는글렀어탈출하는러부자들푸켓이민러시만명,World
53,한국이면민방위끝났을나이에평균세라는우크라군대,World
54,원서도안냈는데대학합격하셨습니다입학생확늘어난이나라,World
55,동일본대지진에도노토지진피해예상재검토안해과소추산,World
56,중국타이완라이칭더년만최약체총통예상희망과기회봐,World
57,존슨전영국총리트럼프재선세계에큰승리될수있어,World
58,인니장관조천억원투자해만대제조공장건설,World
59,이란핵보유임박했다이남자의절규지금세계는외교외교외교가필요하다,World
60,폴란드강바닥서발견된년넘은바이킹검,World
61,일본자민당파벌잇단해산에도위파벌은존속결정,World
62,풀코스내내줄담배피우는마라토너의놀라운기록,World
63,벤츠사랑김정은억만원새마이바흐포착어떻게샀나,World
64,워싱턴정가고령이슈재부각트럼프헤일리펠로시혼동,World
65,이스라엘미국중동곳곳서친이란저항의축과충돌,World
66,사이판브라질인도양한날몰아친규모대강진,World
67,대만라이칭더년만최약체총통예상희망과기회봐,World
68,존슨전영국총리트럼프의백악관복귀세계에필요할수도,World
69,친이란이라크무장세력미군기지공습미군다수부상,World
70,북김정은의노골적핵위협미심각하게받아들여야,World
71,올드맨의귀환마이너스금리종결앞두고베테랑증권맨쟁탈전원호연의,World
72,월급만억월가연봉킹은누구세모금,World
73,시리아이라크등중동곳곳이스라엘저항의축공방확전우려고조,World
74,푸틴극찬한억전차미국산장갑차에산산조각영상,World
75,오픈올트먼반도체개발위해와손잡나,World
76,예멘후티반군공습실패하고도태연한바이든행정부,World
77,창살안에서시작된새로운문화,World
78,중국경제불확실성국제사회의냉정한전망와이즈픽,World
79,인질데려오고네타냐후물러나라이스라엘서대규모시위,World
