,titles,category
0,진중권김경율원랜강남줬어야내치면한동훈비대위실패,Politics
1,신평한동훈중도확장하려는의도이준석나도맞아봐결국차전앵커리포트,Politics
2,명품백이대통령기록물그러면명품관은박물관인가경악한김웅,Politics
3,해킹역량키우는국정원국론분열노린공격심해질것,Politics
4,국힘호준석서울구로갑출마정치교체번지될것,Politics
5,이준석한동훈우세승인데도인사만기억남아,Politics
6,최선희손에수상한서류푸틴인류역사상초유의도박하나녹취록,Politics
7,김웅윤한갈등은다진게임김건희여사출국도해법,Politics
8,이번엔순항미사일도발핵탄두탑재시최대살상고도찾나,Politics
9,김건희명품백더말안한단한동훈해결된게없다,Politics
10,충분히말씀드렸다정치쇼말고특검,Politics
11,이준석윤석열한동훈차별화는보수진영의망상,Politics
12,한동훈김여사언급안해충분히말씀드렸다,Politics
13,이재명윤석열한동훈절규하는피해국민앞에서일종의정치쇼,Politics
14,새미래미래연합에일광주부터는창당대회함께하길,Politics
15,이재명윤한만남절규하는국민배경으로정치쇼맹비판,Politics
16,이준석양향자한국의희망과개혁신당사실상합당선언,Politics
17,이언주에복당권유한이재명실익은,Politics
18,한동훈사퇴방어로홀로서기일부성과갈등불씨남아,Politics
19,갈등급한불껐지만명품백의혹불씨여전,Politics
20,김정은대사변준비이후도발수위계속높이는북한,Politics
21,당적밥먹듯바꾼이언주민주당복당땐번째,Politics
22,정동영민주당탈당파호남상륙안돼민주벨트형성해대응,Politics
23,김웅김건희불쌍하게보이는방법밖엔사저나외국나가야,Politics
24,원희룡김여사명품백논란풀긴풀어야,Politics
25,친윤이용에불쾌감표한이상민그분이대변하나직책도없어,Politics
26,윤한저격민주당본질은김여사죗값치르는것정치쇼변명안돼,Politics
27,한동훈김여사질문에제생각충분히말씀드렸다,Politics
28,합참서해일대에서순항미사일여러발발사,Politics
29,김미경의정치네컷한동훈의폴더인사윤석열의어깨툭극적화해약속대련,Politics
30,뉴스포커스화재현장동행한윤대통령한동훈갈등불씨는여전,Politics
31,대만야당판도변화입지좁아진국민당기선잡은민중당,Politics
32,국민김건희디올백윤대통령입장표명필요하다,Politics
33,김경율사퇴가출구전략한동훈그런말들은바없다,Politics
34,이준석나는정공법썼지만한동훈은어설픈봉합,Politics
35,국민의힘전현직국회의원의정부갑출사표종합,Politics
36,불출마김웅김여사사저가거나해외로나가라,Politics
37,이재명윤한서천봉합에그곳에서정치쇼역사에남을것,Politics
38,이준석재난정치쇼논란에불난집에한번더아픔얹어,Politics
39,국힘혼란할때면두더지처럼쑥쑥튀어나와분란부채질하는사람들기자시,Politics
40,응답자김건희여사명품가방논란대통령이직접입장밝혀야,Politics
41,윤석열향한한동훈의도인사갈등봉합돌고돌아민주당가는이언주,Politics
42,뉴스라이브조응천수박나가니이젠멜론압박,Politics
43,예비군동원훈련년년보상비만원주겠다,Politics
44,윤석열한동훈지금은예고편에불과본편은공천싸움,Politics
45,민주총선공약발표사병휴대전화요금할인비율로,Politics
46,군부대방문이재명비데늘려달라요구에작은문제같지만매우근본적인문제,Politics
47,용산자극피하려한동훈김건희김경율관련입장묻자침묵,Politics
48,당직비인상사병전화요금절반할인동원훈련단축,Politics
49,절반의화해김여사김경율민심불씨남아,Politics
50,이재명대통령절규하는피해국민배경으로정치쇼,Politics
51,이재명김건희여사겨냥범죄저질렀으면수사처벌받아야,Politics
52,유권자김건희문제에입장밝혀야엠브레인퍼블릭,Politics
53,뉴스한동훈총선승리다짐함께가면길이됩니다,Politics
54,김무성김건희직접나설필요없다김경율사퇴해야,Politics
55,이상민김경율지금그만두면입틀어막는것당에도역효과,Politics
56,윤석열입은점퍼한동훈과특검때함께입던옷녹취록,Politics
57,이인제이재명우리북한작심하고한말,Politics
58,이준석한동훈삼일천하도안돼어설픈봉합으로진퇴양난,Politics
59,시민윤대통령김건희관련입장표명해야,Politics
60,대변인윤한갈등없었다의사소통의일시적교란정도,Politics
61,재난배경갈등봉합쇼독재자는고통공감못해,Politics
62,영상김여사리스크관련입장바뀌었냐질문에말아낀한동훈,Politics
63,대통령실김경율말안하고한동훈김여사답변,Politics
64,추미애임종석노영민에정치적양심실종,Politics
65,폴더인사챙기고상인분노남긴현장방문영상,Politics
66,합참북한서해일대에서순항미사일여러발발사종합,Politics
67,이준석허은아윤한어설픈봉합역시나약속대련,Politics
68,노무현과윤석열의거부권근본이다르다,Politics
69,합참서해일대에서순항미사일여러발발사화살형에무게,Politics
70,공관위원장갈등봉합에굿뉴스김경율전략공천가능성도,Politics
71,금태섭한동훈비판전본인들부터유권자공감얻기어려워,Politics
72,서해일대에서순항미사일수발쏴추가징후주시종합,Politics
73,김웅김여사사저가거나외국나가는정도방법취해야,Politics
74,미래권력에줄서나친윤의침묵,Politics
75,해일시험닷새만에순항미사일쏴올해번째도발일지,Politics
76,반윤이면반문도좋다민주당계파갈등자극하는이언주복당논란,Politics
77,이번엔순항미사일도발서해일대서여러발발사,Politics
78,중대재해법유예마지막까지최선산안청수용해야,Politics
79,이재명절규하는국민앞에서정치쇼야윤한화해이틀째맹폭,Politics
80,이재명재난현장배경으로정치쇼역사에남을사건,Politics
81,갈등일단락김무성총선패배내홍되풀이우려반영,Politics
