,titles,category
0,미군후티장군멍군미폭격에타격감제로,World
1,물밑에서이렇게까지삼성폰출시에애플발등의불,World
2,줌인설마가현실로연승트럼프에줄서는재계거물들,World
3,미증시연일최고치솔솔제기되는년대거품우려,World
4,바이든선전포고하루만에총공세공격포인트는노조여성,World
5,술절대안돼태형처하던이나라첫주류매장문연다,World
6,아프간이어이라크시리아서도철군하나준동우려,World
7,트럼프보다광고비더쓰고도연패헤일리에기부자들손절움직임,World
8,헤일리지지자바이든찍겠다확장성한계트럼프에과제,World
9,중도고학력층을잡아라경선연승에도트럼프에게남은과제,World
10,미군구축함대만총통선거후대만해협첫통과중국도발말라,World
11,러시아와전쟁시시민군동원해야전쟁대비하는영국군디지털리포트,World
12,입국한국인한때억류수첩지도속대만트집,World
13,최대자동차노조얻은바이든경합주미시간서승기잡나,World
14,미사일공격대비도쿄도심에장기피난지하대피소만든다,World
15,대만총통선거후구축함첫대만해협통과,World
16,가자휴전협상난항하마스이스라엘에영구적철군요구,World
17,정부법원강제동원배상판결에극히유감수용못해,World
18,정찰풍선시작에불과전문가대만에전투기보낼듯,World
19,연패헤일리친정서광고바이든늙고트럼프는혼돈,World
20,국민유전자샘플냈다첨단기술에올인하는이나라,World
21,연간포르셰대팔아화제의이여성판매왕된비결은,World
22,미중증시양극화억원번낸시펠로시만위안날린후시진,World
23,부채허덕이는부동산업체들빚내서빚갚기허용한다,World
24,지도에왜대만이공항이한국인억류한황당이유,World
25,헤일리용퇴트럼프대세론굳히기,World
26,인접국의불안한정세에인구의가외국인관용이살길,World
27,의료비학비집까지공짜국민에통크게쏘는이나라,World
28,페이스북라마연달아눌렀다선도국된아부다비,World
29,마지막석유에대비해야하는이나라데이터가넥스트오일,World
30,영상러군수송기내리꽂히듯쾅우크라가격추러자작극,World
31,미국이라크시리아에서철군검토부활우려,World
32,중동전쟁확대될까반군들이무력시위에나선진짜이유임상훈의글로벌리포트,World
33,절멸위기북부흰코뿔소복원될까체외수정가능성열려,World
34,이라크시리아에서철군검토중동대혼란우려지금이뉴스,World
35,배급등할것지금매수해도늦지않은듯종합,World
36,명사망수송기추락의문증폭러우공방에정치문제비화,World
37,트럼프집권대비하자전세계분주한데한국은,World
38,북신형미사일에핵탄두탑재시사불화살형공개,World
39,노조지지바이든개막연승역사트럼프,World
40,미이라크시리아에서철군검토부활우려제기종합,World
41,과학자차에소금넣어라티백쥐어짜라했다에혼쭐,World
42,테슬라작년분기어닝미스영업이익률반토막,World
43,애플물밑서전방위적투자아이폰서생성형가동,World
44,달러디올백여당흔들다외신에뜬김건희여사,World
45,지도에대만이국가표시됐단이유로입국한국인한때억류,World
46,로이터미국이라크와미군철수협상곧시작,World
47,공급망혼란에인플레압력까지중동위기로고통받는경제,World
48,미스일본우승우크라귀화인논란에외신도주목주최측해명은핫이슈,World
49,사무실안나오면징계초강수년전과도달라졌다,World
50,해외자금이탈가속에힘빠지는경제조원유동성긴급처방,World
