,titles,category
0,인요한김여사마리앙투아네트비유는부적절프랑스는왕국,Politics
1,이준석유승민모시고픈마음굴뚝같다적절한시점에말할것,Politics
2,윤석열대통령김여사명품가방논란직접언급할듯,Politics
3,심당선무효형이은주정의당석지키려사퇴내일본회의서처리될듯,Politics
4,디올백이한국여당뒤흔들어외신도주목한김여사가방논란,Politics
5,투나잇이슈여권갈등봉합국면민주당자객출마논란여전,Politics
6,허은아제지대합당분위기불발안될것같다논의잘되고있어,Politics
7,이준석한동훈은삼일천하도아니었다어설픈봉합진퇴양난,Politics
8,대통령이르면이달김여사명품가방논란직접설명,Politics
9,대통령이르면이달김여사명품가방논란직접설명,Politics
10,인요한영부인품격있게대해야마리앙투아네트적절치않아,Politics
11,나이트포커스여당김건희리스크여진제생각은충분히말씀드렸다,Politics
12,김웅약속대련윤석열한동훈둘다졌다병력동원실패,Politics
13,윤정호의오늘봉합열차어디로,Politics
14,이준석유승민모시고픈마음굴뚝같아,Politics
15,이준석김기현과달랐다갈등봉합이면엔,Politics
16,좁아지는지대이낙연출마광주시민의견듣겠다,Politics
17,항소심당선무효형이은주정의당석지키려오늘사퇴,Politics
18,이준석양향자합당이낙연민주탈당파도통합속도,Politics
19,김여사사과김경율사퇴출구전략갑론을박,Politics
20,한동훈제생각충분히말해김건희리스크언급자제,Politics
21,새미래이낙연전주식당서냉대아닌환대정동영사과해야,Politics
22,대법선고앞둔정의당이은주의석지키려비례의원직사퇴,Politics
23,정면승부나경원동일지역구선이상중진패널티받아들일수있어,Politics
24,봉합위한대통령실출구전략은,Politics
25,개혁신당새미래미래연각자중텐트다음은,Politics
26,약속대련치킨게임다던진이준석김근식수평되면입지제로,Politics
27,김건희여사를더품격있게대해야우리가뽑은대통령영부인,Politics
28,국민의힘강사빈상근부대변인지방청년대변할목소리필요지방청년에도균등한기회있어야여의도행,Politics
29,출마선언정동영이낙연탈당세력은국힘중대,Politics
30,정의당이은주일의원직사퇴의사밝힐듯,Politics
31,열흘만에북순항미사일여러발쏴,Politics
32,이준석양향자합당제지대우측먼저중텐트,Politics
33,한동훈김여사언급피하며핵심은민생국면전환나서,Politics
34,몇번이나배꼽잡았다세생일이강추한책,Politics
35,기자서천화재현장대통령과봉합적절했나한동훈답변은,Politics
36,인요한갈등금방봉합디올백논란지엽적,Politics
37,정치톡톡민방위복대신사복얼굴바꾼민주당유영하펑펑운이유,Politics
38,뉴스레터김병민약속대련전제부터잘못한동훈은책임정치할사람,Politics
39,뉴스레터노무현사위곽상언노무현정치는숙명명예이자멍에,Politics
40,이준석유승민모시고픈마음한동훈삼일천하도아니었다,Politics
41,신원식전주갑후보탈당제지대세력화신호탄되나,Politics
42,이준석개혁신당으로유승민모시고픈마음굴뚝같다,Politics
43,약속대련강조하는이준석한동훈탈윤석열우려하나,Politics
44,윤대통령명품백의혹입장밝힐듯대통령결심의문제다양한안검토,Politics
45,봉합에도김건희리스크해소요구제대로논란풀어야,Politics
46,거대경제권형성해인구소멸지역반등염원정부반대넘어섰다,Politics
47,이상민이재명한동훈불난데서봉합쇼사악쓰레기만던져여의도초대석,Politics
48,개발해야안되는이유오상현의무기큐브,Politics
49,정치쇼정치공세윤한회동서천시장서무슨일이,Politics
50,총선열전지대안철수김병욱김은혜류호정대금배지들의전쟁,Politics
51,대통령실한동훈에복잡한속내김여사사과는안돼,Politics
52,김여사리스크에한동훈했던말그대로갈등봉합맞나,Politics
53,공무원아니니받아도되죠선물받은한동훈이한말,Politics
54,김경율거취문제여진지속의혹설명필요,Politics
55,여랑야랑군부대비데민원수리이상민웃는사진삭제한동훈인재전략공천,Politics
56,이준석유승민모시고픈마음굴뚝같아적절한시점에말할것종합,Politics
57,김종인김기현도못피한피바람한동훈은피했다,Politics
58,아는기자윤한갈등봉합아니라덮었다,Politics
59,한동훈김경율사퇴들은바없다마포을전략공천가시화,Politics
60,창당다음날합당코미디라던이준석창당일만에합당김은지의뉴스,Politics
61,친문때리며출마선언한찐명당내친명친문갈등본격화,Politics
62,뉴스추적당정이제는원팀본편은공천싸움,Politics
63,김정은결국김일성유산지웠다기념탑철거하며남북관계단절의지드러내,Politics
64,호재잡은민주당여당흔들기총력전,Politics
