,titles,category
0,단독문재인대통령의입강민석전청와대대변인민주당입당,Politics
1,윤대통령과한동훈정치적갈등일까인간적손절일까중립기어라이브,Politics
2,민주사천이든공천이든대통령실총선개입,Politics
3,김주영지역숙원인하대병원설립논의대학측설립의지확고,Politics
4,외식비줄이지애들공부시킬돈은안줄여민주로간전직현대차사장의비판,Politics
5,분열은공멸공감대갈등봉합나선당정해법은숙제,Politics
6,민주당선거제변심에정의당가시밭길예고,Politics
7,갈등봉합윤대통령만난한동훈민생얘기만했다,Politics
8,국회우습나분만에끝난강성희강제퇴장운영위여심야심,Politics
9,야권화재현장을화해현장활용공격,Politics
10,이재명윤정부저격이언주에복당권유고민하겠다,Politics
11,한동훈충돌봉합김건희성역화되레강화됐다,Politics
12,국힘탈당이언주에게손내민이재명외연확장일환,Politics
13,김건희리스크가삼켜버린대통령신년기자회견,Politics
14,정부저격수이언주년만에민주당복당하나,Politics
15,당권재편기에또등장한윤심압박버텨낸한동훈의동력은이런정치,Politics
16,금태섭윤석열한동훈같은뿌리곧봉합이상민이관섭책임져야,Politics
17,비명지역구노리는친명이수진양이원영등속속도전장,Politics
18,이준석개혁신당인재영입위원장겸임,Politics
19,영상민주당대통령당무개입사실한동훈위원장본인입으로확인,Politics
20,사사건건플러스천하람지하철없는지역고령층도살펴야통합자체가목표아냐,Politics
21,정영환공관위원장줄세우기공천계파공천구태끊어내겠다,Politics
22,추미애윤석열키운임종석노영민석고대죄해야,Politics
23,친명계비명계지역구잇단도전장공천계파갈등격화,Politics
24,정치사색윤대통령한동훈서천화재공동행보갈등봉합분기점맞나,Politics
25,새로운미래미래대연합정치개혁고리로야당발신당통합시동,Politics
26,녹색정의연합정당월일창당사이비제세력과달라,Politics
27,김근식김건희교통사고피해자지만차도냐인도냐따질부분은있어,Politics
28,이재명국민의힘탈당이언주에복당권유늦지않게결론내릴것,Politics
29,정의당녹색당과선거연합정당공식화제지대와도차별화공언,Politics
30,한동훈윤에깊은존중과신뢰마음가져변함전혀없어,Politics
31,한동훈웃으며도폴더인사악수뒤어깨툭,Politics
32,김병욱노후도시특별법민주당주도김은혜속기록보고오라,Politics
